id,idx,tweet,category,subcategory,target_num
102337269,6929,"$AAPL has another $3 or $4 burst up in next 1 or 2 days, ATH is a magnet upper 170s",Temporal,date,1
102337269,6929,"$AAPL has another $3 or $4 burst up in next 1 or 2 days, ATH is a magnet upper 170s",Temporal,date,2
102207204,8596,$UGAZ Back to all cash from $10 bag o donuts --- they gonna dump this crap,Monetary,quote,10
100874500,4767,"$JD $BABA $BZUN 
Tax delay or not has zero impact on Singles Day - booming Chinese consumer spending. NOV 11.   KFG",Temporal,date,11.
104790541,9425,$LTCUSD Litecoin In A Strong Rally Remains Bullish. BITFINEX:LTCUSD jumped out of triangle more than 300% since last up,Percentage,relative,300
99043977,9998,"$XXII averaged down more today. Guys remember: this is one day. Be PATIENT. If you need, uninstall Robinhood or w/e and come back January 18",Temporal,date,18
104711949,8100,"An Innovative $FCEL Natural-Gas Power Plant Could Be the Future of Hurricane-Proof Electricity - 10 Hours Ago:
https://qz.com/1124345/an-innovative-natural-gas-power-plant-could-be-the-future-of-hurricane-proof-electricity/",Temporal,time,10
97721051,8895,"$XTNT today Friday the 13th, sounds like a good day for this to take-off!!",Temporal,date,13
102151224,735,$BSTI Money Should Flow to BSTI now as people take profits from $ZTO and Move the Monies to BSTI for Big Gains from $11 to $15...,Monetary,quote,15.
101420949,7316,"$TRXC played this exact game for a few years with nbix back in 2010 ish. 
Patience paid off, $3 to $75.... patience.",Temporal,date,2010
101420949,7316,"$TRXC played this exact game for a few years with nbix back in 2010 ish. 
Patience paid off, $3 to $75.... patience.",Monetary,quote,3
101420949,7316,"$TRXC played this exact game for a few years with nbix back in 2010 ish. 
Patience paid off, $3 to $75.... patience.",Monetary,quote,75.
99816048,7812,"$IMDZ offering is concluded, fully funded.  Cash runway into 2020 -- let&#39;s see some rebound!",Temporal,date,2020
100070863,5599,"$INSY purchased $11.40
           Purchased $09.12
            Stock value: $5.00
NO MORE!!!! This might end up a Penny stock soon!",Monetary,buy price,11.40
100070863,5599,"$INSY purchased $11.40
           Purchased $09.12
            Stock value: $5.00
NO MORE!!!! This might end up a Penny stock soon!",Monetary,buy price,09.12
100070863,5599,"$INSY purchased $11.40
           Purchased $09.12
            Stock value: $5.00
NO MORE!!!! This might end up a Penny stock soon!",Monetary,quote,5.00
104327343,758,"Last 2 wks have been a little scary, but step back a moment. U really think names like $MU $AMAT $INTC peaked before tax cuts? (1/2) $SOXX",Temporal,date,2
103123401,2352,"$ETH.X in back! I just bought at $411 after $ETH BOUNCED OFF $399
Risk is that $BTC further corrects to $8,400 which will may pull us down",Monetary,buy price,411
103123401,2352,"$ETH.X in back! I just bought at $411 after $ETH BOUNCED OFF $399
Risk is that $BTC further corrects to $8,400 which will may pull us down",Monetary,support or resistance,399
103243181,415,@edward5000 long tonight after tax bill issue til 11AM. If McCain convinced peeps to pass...swap into $SVXY...otherwise all-in $UVXY EOM!,Temporal,time,11
101928342,7142,$AIRI 3Q17 ER conference call transcripts (not on SA again. Weird) is on yahoo https://finance.yahoo.com/news/edited-transcript-airi-earnings-conference-234629313.html,Temporal,date,3
101928342,7142,$AIRI 3Q17 ER conference call transcripts (not on SA again. Weird) is on yahoo https://finance.yahoo.com/news/edited-transcript-airi-earnings-conference-234629313.html,Temporal,date,17
103375206,509,12/01/17 - View today&#39;s #MarketOutlook here: https://www.youtube.com/watch?v=8azdaxMaQj8 $STUDY $MACRO $SPX $IWM $GLD $TLT $USO $UUP $EEM $XLF $XLU $XLE $HAL,Temporal,date,12
103375206,509,12/01/17 - View today&#39;s #MarketOutlook here: https://www.youtube.com/watch?v=8azdaxMaQj8 $STUDY $MACRO $SPX $IWM $GLD $TLT $USO $UUP $EEM $XLF $XLU $XLE $HAL,Temporal,date,01
103375206,509,12/01/17 - View today&#39;s #MarketOutlook here: https://www.youtube.com/watch?v=8azdaxMaQj8 $STUDY $MACRO $SPX $IWM $GLD $TLT $USO $UUP $EEM $XLF $XLU $XLE $HAL,Temporal,date,17
105249036,4250,@KGB_General @flutamide i went $NBR  and $BSMX hoping for &gt;40% from each,Percentage,relative,40
103694257,8784,$gluu her bday is seeming like a pretty good guess for a release date. In any case only 3 more weeks in dec so it is coming,Temporal,date,3
98694524,4922,$IBB channel down pt $345 $LABU $XBI $XLV $IONS $AARY $EXEL $JUNO $JNJ $PFE $MRK $BLUE $GPWH $UNH $VRTX $CELG $CLVS $GILD new highs soon $$$,Monetary,forecast,345
98858662,7985,"$NL Been in since last Friday, up over 9%. Great stock and more upside on the way!",Percentage,relative,9
104039727,6814,$UGAZ this is bottom here at 6.50 zone according to my algo. Should rally to 9.50 from here at least. 2nd TP is 13.13,Quantity,Quantity,2
104039727,6814,$UGAZ this is bottom here at 6.50 zone according to my algo. Should rally to 9.50 from here at least. 2nd TP is 13.13,Monetary,forecast,13.13
102543335,647,$DM $SE $TRP Baron Energy &amp; Resources 3Q17 letter - long thesis for US energy names; https://investoralmanac.com/2017/11/12/baron-energy-and-resources-3q17-us-ep-outlook/,Temporal,date,3
102543335,647,$DM $SE $TRP Baron Energy &amp; Resources 3Q17 letter - long thesis for US energy names; https://investoralmanac.com/2017/11/12/baron-energy-and-resources-3q17-us-ep-outlook/,Temporal,date,17
103675804,2741,"$GLD $SLV Here in mid 1260s, is first good buy opportunity in gold, since summer. Best current sale I see are on gold eagles, at SD bullion",Monetary,quote,1260
47119102,6970,I am bullish on $TRIP with a target price of $92.78 in 3 mos. on Vetr! http://stks.co/d31mv,Monetary,forecast,92.78
47119102,6970,I am bullish on $TRIP with a target price of $92.78 in 3 mos. on Vetr! http://stks.co/d31mv,Temporal,date,3
103087972,121,$CLF $AKS $STLD $MT Deadline for Trump to take action on 232 is only 8 weeks away. Expect steel names to rise into that decision.,Temporal,date,8
102930495,3141,"$VERI This chart looks so good here. L/T Target: 75 on breakout.
$INPX (AI Play)",Monetary,forecast,75
104795175,8826,"$NTNX In the past 30 days, seven estimates have gone higher for Nutanix while none have gone lower in the same time period.",Temporal,date,30
102125271,3527,"$CBOE Nice day,more to come.Expect run to continue until Dec 10th,  It&#39;s CME&#39;s Bitcoin futures start date.CBOE &amp; $CME move together on this",Temporal,date,10
102911243,4387,$GBTC up 100% in a month... hope some of you hitched a ride on the crazy $BTC.X train using this convenient vehicle https://twitter.com/marketchameleon/status/923668048720154625,Percentage,relative,100
102172506,5175,"$SGYP Similarly, they also know that the Mkt Cap is going to be minimum of 800M by June 18 to procure the 3rd tranche. (2/2)",Monetary,money,800
102172506,5175,"$SGYP Similarly, they also know that the Mkt Cap is going to be minimum of 800M by June 18 to procure the 3rd tranche. (2/2)",Temporal,date,18
101167348,1517,"$PVG - The balance sheet Gold placed as &#39;inventory&#39;,has added earnings/ value not counted: 34,477oz ($1275-718 ASIC)=+$19,203,689. $GLD $SLV",Quantity,Quantity,"34,477"
101167348,1517,"$PVG - The balance sheet Gold placed as &#39;inventory&#39;,has added earnings/ value not counted: 34,477oz ($1275-718 ASIC)=+$19,203,689. $GLD $SLV",Monetary,quote,1275
101167348,1517,"$PVG - The balance sheet Gold placed as &#39;inventory&#39;,has added earnings/ value not counted: 34,477oz ($1275-718 ASIC)=+$19,203,689. $GLD $SLV",Monetary,quote,718
103733971,2085,"$IOT.X has gone up 10x what $BTC.X has in last 24h, get it while its low!",Temporal,time,24
103696540,5803,$MU - Now everybody is running for shares - The big boys are buying before Earnings - 32M Shares before 12.00 PM,Quantity,Quantity,32
103696540,5803,$MU - Now everybody is running for shares - The big boys are buying before Earnings - 32M Shares before 12.00 PM,Temporal,time,12.00
105183973,3720,$FB $amzn $shop loaded up more on these blue chips.... bright days ahead and in 2018,Temporal,date,2018
103990133,5883,$MYO 1.6 million bought by Sabby &amp; Empery Asset on 12-4-17: 900k insider ownership; 350k on 12-4-17; underwriter option for 670k shares,Temporal,date,12
103990133,5883,$MYO 1.6 million bought by Sabby &amp; Empery Asset on 12-4-17: 900k insider ownership; 350k on 12-4-17; underwriter option for 670k shares,Temporal,date,4
103990133,5883,$MYO 1.6 million bought by Sabby &amp; Empery Asset on 12-4-17: 900k insider ownership; 350k on 12-4-17; underwriter option for 670k shares,Temporal,date,17
103990133,5883,$MYO 1.6 million bought by Sabby &amp; Empery Asset on 12-4-17: 900k insider ownership; 350k on 12-4-17; underwriter option for 670k shares,Quantity,Quantity,900
103990133,5883,$MYO 1.6 million bought by Sabby &amp; Empery Asset on 12-4-17: 900k insider ownership; 350k on 12-4-17; underwriter option for 670k shares,Quantity,Quantity,350
103990133,5883,$MYO 1.6 million bought by Sabby &amp; Empery Asset on 12-4-17: 900k insider ownership; 350k on 12-4-17; underwriter option for 670k shares,Temporal,date,12
103990133,5883,$MYO 1.6 million bought by Sabby &amp; Empery Asset on 12-4-17: 900k insider ownership; 350k on 12-4-17; underwriter option for 670k shares,Temporal,date,4
103990133,5883,$MYO 1.6 million bought by Sabby &amp; Empery Asset on 12-4-17: 900k insider ownership; 350k on 12-4-17; underwriter option for 670k shares,Temporal,date,17
103990133,5883,$MYO 1.6 million bought by Sabby &amp; Empery Asset on 12-4-17: 900k insider ownership; 350k on 12-4-17; underwriter option for 670k shares,Quantity,Quantity,670
102048395,6734,"$TSLA 52bil cap &amp; trades like leveraged ETN. If bought @180, up near 100% but had to stomach 3-6 30%-50% corrections",Monetary,money,52
102048395,6734,"$TSLA 52bil cap &amp; trades like leveraged ETN. If bought @180, up near 100% but had to stomach 3-6 30%-50% corrections",Monetary,buy price,180
102048395,6734,"$TSLA 52bil cap &amp; trades like leveraged ETN. If bought @180, up near 100% but had to stomach 3-6 30%-50% corrections",Percentage,relative,100
103788698,1843,$NQ_F hourly chart from 12/5 @ site ow.ly/fxGQG #ElliottWave $QQQ $COMPQ #Nasdaq #Indices #trend,Temporal,date,12
103788698,1843,$NQ_F hourly chart from 12/5 @ site ow.ly/fxGQG #ElliottWave $QQQ $COMPQ #Nasdaq #Indices #trend,Temporal,date,5
101862331,1213,"$SVU $15.80 before close. $17 next week. Buy $SVU. All groceries stores like $WMT are up. If $WMT is up by 6%, $SVU should be up by 12%.",Monetary,quote,15.80
101862331,1213,"$SVU $15.80 before close. $17 next week. Buy $SVU. All groceries stores like $WMT are up. If $WMT is up by 6%, $SVU should be up by 12%.",Percentage,relative,6
101862331,1213,"$SVU $15.80 before close. $17 next week. Buy $SVU. All groceries stores like $WMT are up. If $WMT is up by 6%, $SVU should be up by 12%.",Percentage,relative,12
100279107,3135,How we scored a +57.6% gain on a two-month hold of Mazor Robotics when it broke out: http://blog.morpheustrading.com/5176  $STUDY $MZOR,Percentage,relative,57.6
98464232,6059,"$TSLA futures are rallying up. Dow up at 130, Nasdaq up at 34. TSLA to rally over 165!",Monetary,change,130
98464232,6059,"$TSLA futures are rallying up. Dow up at 130, Nasdaq up at 34. TSLA to rally over 165!",Monetary,change,34.
98464232,6059,"$TSLA futures are rallying up. Dow up at 130, Nasdaq up at 34. TSLA to rally over 165!",Monetary,quote,165
102870747,9826,$ATNM &quot;we expect to achieve additional milestones by the end of 2017&quot; getting close guys.,Temporal,date,2017
103746391,678,"$SPX $SPY down to 2627, held its losses. Weak finish with next support around 2605 https://stocktwits.com/OptionRunners/message/103583508",Monetary,support or resistance,2605
100568361,3372,$HWO.CA Classic {H&amp;S} bullish bottom reversal in this Oil stock. Stop@$4.20. $USO $OIH $XLE $XOP,Monetary,stop loss,4.20
97237310,5380,"$MU Nice finish!  See what happens tomorrow. Up 3% usually, not always followed by 1% dip shortly after open tomorrow.",Percentage,relative,3
97237310,5380,"$MU Nice finish!  See what happens tomorrow. Up 3% usually, not always followed by 1% dip shortly after open tomorrow.",Percentage,relative,1
103051104,6921,$ZYNE those who been holding knows it will stay at level of high 13 to mid 14 for few days and then it will move to the 15 level ..long win,Monetary,quote,13
99762062,605,"$OIH above 50 day MA, but 5 up days in a row = overbought.  Might need a little rest so selling off a bit from today&#39;s highs  $XLE $XES $XOP",Indicator,Indicator,50
99878486,3991,$TSLA Bears keep whining about $TSLA for years since the first model was release and the stock was $50.,Monetary,quote,50.
100841273,7460,@HardAssets @Investor35 10 years ago&gt;it was not economical&gt;now with $IBIO plant-based production offering extremely low cost&gt;it is doable&gt;GL,Temporal,date,10
102375154,9770,$ACAD Nelotanserin will not be on the market for another 3 years. And that is assuming best-case scenario.,Temporal,date,3
100802992,5990,$UBNT after q1 2017 guidance was for 200 to 210m acrually ended up being 213.5 mil. Good expectation management,Temporal,date,1
100802992,5990,$UBNT after q1 2017 guidance was for 200 to 210m acrually ended up being 213.5 mil. Good expectation management,Temporal,date,2017
100802992,5990,$UBNT after q1 2017 guidance was for 200 to 210m acrually ended up being 213.5 mil. Good expectation management,Monetary,money,200
100802992,5990,$UBNT after q1 2017 guidance was for 200 to 210m acrually ended up being 213.5 mil. Good expectation management,Monetary,money,210
100802992,5990,$UBNT after q1 2017 guidance was for 200 to 210m acrually ended up being 213.5 mil. Good expectation management,Monetary,money,213.5
101131253,688,"AMC PENNY GAINERS (FRI)

$XXII $2.08 $NAK $2.17 $TNDM $2.80
$APRN $3.20 $TTI $4.05 $HL $4.1
$SFUN $4.61 $INO $4.8

#LUCKYLOU #PENNY #GAINERS",Monetary,quote,2.08
101131253,688,"AMC PENNY GAINERS (FRI)

$XXII $2.08 $NAK $2.17 $TNDM $2.80
$APRN $3.20 $TTI $4.05 $HL $4.1
$SFUN $4.61 $INO $4.8

#LUCKYLOU #PENNY #GAINERS",Monetary,quote,2.17
101131253,688,"AMC PENNY GAINERS (FRI)

$XXII $2.08 $NAK $2.17 $TNDM $2.80
$APRN $3.20 $TTI $4.05 $HL $4.1
$SFUN $4.61 $INO $4.8

#LUCKYLOU #PENNY #GAINERS",Monetary,quote,2.80
101131253,688,"AMC PENNY GAINERS (FRI)

$XXII $2.08 $NAK $2.17 $TNDM $2.80
$APRN $3.20 $TTI $4.05 $HL $4.1
$SFUN $4.61 $INO $4.8

#LUCKYLOU #PENNY #GAINERS",Monetary,quote,3.20
101131253,688,"AMC PENNY GAINERS (FRI)

$XXII $2.08 $NAK $2.17 $TNDM $2.80
$APRN $3.20 $TTI $4.05 $HL $4.1
$SFUN $4.61 $INO $4.8

#LUCKYLOU #PENNY #GAINERS",Monetary,quote,4.05
101131253,688,"AMC PENNY GAINERS (FRI)

$XXII $2.08 $NAK $2.17 $TNDM $2.80
$APRN $3.20 $TTI $4.05 $HL $4.1
$SFUN $4.61 $INO $4.8

#LUCKYLOU #PENNY #GAINERS",Monetary,quote,4.1
101131253,688,"AMC PENNY GAINERS (FRI)

$XXII $2.08 $NAK $2.17 $TNDM $2.80
$APRN $3.20 $TTI $4.05 $HL $4.1
$SFUN $4.61 $INO $4.8

#LUCKYLOU #PENNY #GAINERS",Monetary,quote,4.61
101131253,688,"AMC PENNY GAINERS (FRI)

$XXII $2.08 $NAK $2.17 $TNDM $2.80
$APRN $3.20 $TTI $4.05 $HL $4.1
$SFUN $4.61 $INO $4.8

#LUCKYLOU #PENNY #GAINERS",Monetary,quote,4.8
97278899,7574,$GSS anyone is using VectorVest? This app says that the real value of GSS is 1.30,Monetary,quote,1.30
103324226,3474,Another oil &amp; gas stock with #MACD divergence.  2 day on $FTI showed the bottoming pattern. $OIH $XLE $XES $XOP $USO,Temporal,date,2
104804944,6170,$AEMD On the Daily Chart: Candle over candle. Above the 20 &amp; 50MA. &quot;BUY&quot; rating [$3]. Time to BREAK OUT!,Indicator,Indicator,20
104804944,6170,$AEMD On the Daily Chart: Candle over candle. Above the 20 &amp; 50MA. &quot;BUY&quot; rating [$3]. Time to BREAK OUT!,Indicator,Indicator,50
102068962,7211,If you followed my 11/10 post on $SQ you have a really nice winner.  Looks like a good time to take some profits.,Temporal,date,11
102068962,7211,If you followed my 11/10 post on $SQ you have a really nice winner.  Looks like a good time to take some profits.,Temporal,date,10
